UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
SP,35,17505,Guapiaçu,"20,037"
SP,35,17604,Guapiara,"17,879"
SP,35,17703,Guará,"20,911"
SP,35,17802,Guaraçaí,"8,525"
SP,35,17901,Guaraci,"10,778"
SP,35,18008,Guarani d'Oeste,"2,020"
SP,35,18107,Guarantã,"6,651"
SP,35,18206,Guararapes,"32,346"
SP,35,18305,Guararema,"28,344"
SP,35,18404,Guaratinguetá,"119,073"
SP,35,18503,Guareí,"16,867"
SP,35,18602,Guariba,"38,499"
SP,35,18701,Guarujá,"311,230"
SP,35,18800,Guarulhos,"1,324,781"
SP,35,18859,Guatapará,"7,446"
SP,35,18909,Guzolândia,"5,103"
SP,35,19006,Herculândia,"9,278"
SP,35,19055,Holambra,"13,375"
SP,35,19071,Hortolândia,"215,819"
SP,35,19105,Iacanga,"11,066"
SP,35,19204,Iacri,"6,481"
SP,35,19253,Iaras,"7,970"
SP,35,19303,Ibaté,"33,535"
SP,35,19402,Ibirá,"11,861"
SP,35,19501,Ibirarema,"7,376"
SP,35,19600,Ibitinga,"57,649"
SP,35,19709,Ibiúna,"76,432"
SP,35,19808,Icém,"7,997"
SP,35,19907,Iepê,"8,036"
SP,35,20004,Igaraçu do Tietê,"24,451"
SP,35,20103,Igarapava,"29,727"
SP,35,20202,Igaratá,"9,349"
SP,35,20301,Iguape,"30,390"
SP,35,20426,Ilha Comprida,"10,291"
SP,35,20442,Ilha Solteira,"26,344"
SP,35,20400,Ilhabela,"32,197"
SP,35,20509,Indaiatuba,"231,033"
SP,35,20608,Indiana,"4,941"
SP,35,20707,Indiaporã,"3,969"
SP,35,20806,Inúbia Paulista,"3,881"
SP,35,20905,Ipaussu,"14,579"
SP,35,21002,Iperó,"33,367"
SP,35,21101,Ipeúna,"6,914"
SP,35,21150,Ipiguá,"5,022"
SP,35,21200,Iporanga,"4,333"
SP,35,21309,Ipuã,"15,567"
SP,35,21408,Iracemápolis,"22,557"
SP,35,21507,Irapuã,"7,774"
SP,35,21606,Irapuru,"8,187"
SP,35,21705,Itaberá,"18,015"
SP,35,21804,Itaí,"26,042"
SP,35,21903,Itajobi,"15,177"
SP,35,22000,Itaju,"3,606"
SP,35,22109,Itanhaém,"96,222"
SP,35,22158,Itaóca,"3,337"
SP,35,22208,Itapecerica da Serra,"167,236"
SP,35,22307,Itapetininga,"157,016"
SP,35,22406,Itapeva,"92,710"
SP,35,22505,Itapevi,"223,404"
SP,35,22604,Itapira,"72,967"
SP,35,22653,Itapirapuã Paulista,"4,135"
SP,35,22703,Itápolis,"42,343"
SP,35,22802,Itaporanga,"15,115"
SP,35,22901,Itapuí,"13,328"
SP,35,23008,Itapura,"4,717"
SP,35,23107,Itaquaquecetuba,"352,801"
SP,35,23206,Itararé,"50,105"
SP,35,23305,Itariri,"16,759"
SP,35,23404,Itatiba,"113,284"
SP,35,23503,Itatinga,"19,738"
SP,35,23602,Itirapina,"17,160"
SP,35,23701,Itirapuã,"6,321"
SP,35,23800,Itobi,"7,831"
SP,35,23909,Itu,"167,095"
SP,35,24006,Itupeva,"54,128"
SP,35,24105,Ituverava,"40,994"
SP,35,24204,Jaborandi,"6,882"
SP,35,24303,Jaboticabal,"75,820"
SP,35,24402,Jacareí,"226,539"
SP,35,24501,Jaci,"6,486"
SP,35,24600,Jacupiranga,"17,851"
SP,35,24709,Jaguariúna,"51,907"
SP,35,24808,Jales,"48,922"
SP,35,24907,Jambeiro,"6,092"
SP,35,25003,Jandira,"118,832"
SP,35,25102,Jardinópolis,"41,799"
SP,35,25201,Jarinu,"27,473"
SP,35,25300,Jaú,"143,283"
SP,35,25409,Jeriquara,"3,216"
SP,35,25508,Joanópolis,"12,725"
SP,35,25607,João Ramalho,"4,416"
SP,35,25706,José Bonifácio,"35,538"
SP,35,25805,Júlio Mesquita,"4,687"
SP,35,25854,Jumirim,"3,142"
SP,35,25904,Jundiaí,"401,896"
SP,35,26001,Junqueirópolis,"20,066"
SP,35,26100,Juquiá,"19,359"
SP,35,26209,Juquitiba,"30,642"
SP,35,26308,Lagoinha,"4,954"
SP,35,26407,Laranjal Paulista,"27,384"
SP,35,26506,Lavínia,"10,590"
SP,35,26605,Lavrinhas,"7,052"
SP,35,26704,Leme,"99,388"
SP,35,26803,Lençóis Paulista,"66,131"
SP,35,26902,Limeira,"296,440"
SP,35,27009,Lindóia,"7,485"
SP,35,27108,Lins,"76,092"
SP,35,27207,Lorena,"87,178"
SP,35,27256,Lourdes,"2,249"
SP,35,27306,Louveira,"43,862"
SP,35,27405,Lucélia,"21,196"
SP,35,27504,Lucianópolis,"2,364"
SP,35,27603,Luís Antônio,"13,378"
SP,35,27702,Luiziânia,"5,511"
SP,35,27801,Lupércio,"4,549"
SP,35,27900,Lutécia,"2,729"
SP,35,28007,Macatuba,"17,013"
SP,35,28106,Macaubal,"8,033"
SP,35,28205,Macedônia,"3,746"
SP,35,28304,Magda,"3,215"
SP,35,28403,Mairinque,"46,015"
SP,35,28502,Mairiporã,"92,323"
SP,35,28601,Manduri,"9,592"
SP,35,28700,Marabá Paulista,"5,435"
SP,35,28809,Maracaí,"13,913"
SP,35,28858,Marapoama,"2,885"
SP,35,28908,Mariápolis,"4,072"
SP,35,29005,Marília,"232,006"
SP,35,29104,Marinópolis,"2,150"
SP,35,29203,Martinópolis,"25,805"
SP,35,29302,Matão,"81,439"
SP,35,29401,Mauá,"453,286"
SP,35,29500,Mendonça,"5,161"
SP,35,29609,Meridiano,"3,912"
SP,35,29658,Mesópolis,"1,931"
SP,35,29708,Miguelópolis,"21,728"
SP,35,29807,Mineiros do Tietê,"12,700"
SP,35,30003,Mira Estrela,"3,007"
SP,35,29906,Miracatu,"20,533"
SP,35,30102,Mirandópolis,"29,043"
SP,35,30201,Mirante do Paranapanema,"17,979"
SP,35,30300,Mirassol,"57,857"
SP,35,30409,Mirassolândia,"4,668"
SP,35,30508,Mococa,"68,797"
SP,35,30607,Mogi das Cruzes,"424,633"
SP,35,30706,Mogi Guaçu,"147,233"
SP,35,30805,Moji Mirim,"91,483"
SP,35,30904,Mombuca,"3,441"
SP,35,31001,Monções,"2,235"
SP,35,31100,Mongaguá,"52,492"
SP,35,31209,Monte Alegre do Sul,"7,736"
SP,35,31308,Monte Alto,"49,456"
SP,35,31407,Monte Aprazível,"23,857"
SP,35,31506,Monte Azul Paulista,"19,304"
SP,35,31605,Monte Castelo,"4,188"
SP,35,31803,Monte Mor,"55,409"
SP,35,31704,Monteiro Lobato,"4,467"
SP,35,31902,Morro Agudo,"31,620"
SP,35,32009,Morungaba,"12,934"
SP,35,32058,Motuca,"4,607"
SP,35,32108,Murutinga do Sul,"4,415"
SP,35,32157,Nantes,"2,979"
SP,35,32207,Narandiba,"4,657"
SP,35,32306,Natividade da Serra,"6,786"
SP,35,32405,Nazaré Paulista,"17,794"
SP,35,32504,Neves Paulista,"9,008"
SP,35,32603,Nhandeara,"11,303"
SP,35,32702,Nipoã,"4,835"
SP,35,32801,Nova Aliança,"6,555"
SP,35,32827,Nova Campina,"9,307"
SP,35,32843,Nova Canaã Paulista,"2,032"
SP,35,32868,Nova Castilho,"1,217"
SP,35,32900,Nova Europa,"10,439"
SP,35,33007,Nova Granada,"20,717"
SP,35,33106,Nova Guataporanga,"2,288"
SP,35,33205,Nova Independência,"3,588"
SP,35,33304,Nova Luzitânia,"3,843"
SP,35,33403,Nova Odessa,"56,764"
SP,35,33254,Novais,"5,313"
SP,35,33502,Novo Horizonte,"39,543"
SP,35,33601,Nuporanga,"7,255"
SP,35,33700,Ocauçu,"4,302"
SP,35,33809,Óleo,"2,628"
SP,35,33908,Olímpia,"53,360"
SP,35,34005,Onda Verde,"4,209"
SP,35,34104,Oriente,"6,421"
SP,35,34203,Orindiúva,"6,493"
SP,35,34302,Orlândia,"42,678"
SP,35,34401,Osasco,"694,844"
SP,35,34500,Oscar Bressane,"2,615"
SP,35,34609,Osvaldo Cruz,"32,475"
SP,35,34708,Ourinhos,"110,282"
SP,35,34807,Ouro Verde,"8,330"
SP,35,34757,Ouroeste,"9,564"
SP,35,34906,Pacaembu,"13,961"
SP,35,35002,Palestina,"12,231"
SP,35,35101,Palmares Paulista,"12,336"
SP,35,35200,Palmeira d'Oeste,"9,596"
SP,35,35309,Palmital,"22,094"
SP,35,35408,Panorama,"15,458"
SP,35,35507,Paraguaçu Paulista,"44,794"
SP,35,35606,Paraibuna,"18,125"
SP,35,35705,Paraíso,"6,290"
SP,35,35804,Paranapanema,"19,357"
SP,35,35903,Paranapuã,"4,018"
SP,35,36000,Parapuã,"11,098"
SP,35,36109,Pardinho,"6,122"
SP,35,36208,Pariquera-Açu,"19,391"
SP,35,36257,Parisi,"2,134"
SP,35,36307,Patrocínio Paulista,"14,093"
SP,35,36406,Paulicéia,"6,981"
SP,35,36505,Paulínia,"97,702"
SP,35,36570,Paulistânia,"1,839"
SP,35,36604,Paulo de Faria,"8,924"
SP,35,36703,Pederneiras,"44,910"
SP,35,36802,Pedra Bela,"6,044"
SP,35,36901,Pedranópolis,"2,570"
SP,35,37008,Pedregulho,"16,517"
SP,35,37107,Pedreira,"45,579"
SP,35,37156,Pedrinhas Paulista,"3,071"
SP,35,37206,Pedro de Toledo,"10,967"
SP,35,37305,Penápolis,"62,071"
SP,35,37404,Pereira Barreto,"25,767"
SP,35,37503,Pereiras,"8,213"
SP,35,37602,Peruíbe,"65,226"
SP,35,37701,Piacatu,"5,739"
SP,35,37800,Piedade,"54,717"
SP,35,37909,Pilar do Sul,"28,309"
SP,35,38006,Pindamonhangaba,"160,614"
SP,35,38105,Pindorama,"16,342"
SP,35,38204,Pinhalzinho,"14,423"
SP,35,38303,Piquerobi,"3,679"
SP,35,38501,Piquete,"14,123"
SP,35,38600,Piracaia,"26,688"
SP,35,38709,Piracicaba,"391,449"
SP,35,38808,Piraju,"29,664"
SP,35,38907,Pirajuí,"24,546"
SP,35,39004,Pirangi,"11,220"
SP,35,39103,Pirapora do Bom Jesus,"17,646"
SP,35,39202,Pirapozinho,"26,594"
SP,35,39301,Pirassununga,"74,587"
SP,35,39400,Piratininga,"13,093"
SP,35,39509,Pitangueiras,"38,211"
SP,35,39608,Planalto,"4,941"
SP,35,39707,Platina,"3,434"
SP,35,39806,Poá,"113,793"
SP,35,39905,Poloni,"5,833"
SP,35,40002,Pompéia,"21,375"
SP,35,40101,Pongaí,"3,508"
SP,35,40200,Pontal,"45,978"
SP,35,40259,Pontalinda,"4,433"
SP,35,40309,Pontes Gestal,"2,593"
SP,35,40408,Populina,"4,269"
SP,35,40507,Porangaba,"9,299"
SP,35,40606,Porto Feliz,"51,928"
SP,35,40705,Porto Ferreira,"54,761"
SP,35,40754,Potim,"22,453"
SP,35,40804,Potirendaba,"16,709"
SP,35,40853,Pracinha,"3,547"
SP,35,40903,Pradópolis,"19,814"
SP,35,41000,Praia Grande,"299,261"
SP,35,41059,Pratânia,"5,021"
SP,35,41109,Presidente Alves,"4,179"
SP,35,41208,Presidente Bernardes,"13,568"
SP,35,41307,Presidente Epitácio,"43,535"
SP,35,41406,Presidente Prudente,"222,192"
SP,35,41505,Presidente Venceslau,"39,407"
SP,35,41604,Promissão,"38,764"
SP,35,41653,Quadra,"3,587"
SP,35,41703,Quatá,"13,702"
SP,35,41802,Queiroz,"3,166"
SP,35,41901,Queluz,"12,600"
SP,35,42008,Quintana,"6,437"
SP,35,42107,Rafard,"9,004"
SP,35,42206,Rancharia,"29,778"
SP,35,42305,Redenção da Serra,"3,930"
SP,35,42404,Regente Feijó,"19,733"
SP,35,42503,Reginópolis,"8,640"
SP,35,42602,Registro,"56,280"
SP,35,42701,Restinga,"7,223"
SP,35,42800,Ribeira,"3,408"
SP,35,42909,Ribeirão Bonito,"12,909"
SP,35,43006,Ribeirão Branco,"17,646"
SP,35,43105,Ribeirão Corrente,"4,579"
SP,35,43204,Ribeirão do Sul,"4,573"
SP,35,43238,Ribeirão dos Índios,"2,245"
SP,35,43253,Ribeirão Grande,"7,682"
SP,35,43303,Ribeirão Pires,"120,396"
SP,35,43402,Ribeirão Preto,"666,323"
SP,35,43600,Rifaina,"3,597"
SP,35,43709,Rincão,"10,796"
SP,35,43808,Rinópolis,"10,133"
SP,35,43907,Rio Claro,"199,961"
SP,35,44004,Rio das Pedras,"32,982"
SP,35,44103,Rio Grande da Serra,"48,302"
SP,35,44202,Riolândia,"11,766"
SP,35,43501,Riversul,"5,941"
SP,35,44251,Rosana,"18,459"
SP,35,44301,Roseira,"10,344"
SP,35,44400,Rubiácea,"2,983"
SP,35,44509,Rubinéia,"3,060"
SP,35,44608,Sabino,"5,502"
SP,35,44707,Sagres,"2,456"
SP,35,44806,Sales,"6,002"
SP,35,44905,Sales Oliveira,"11,438"
SP,35,45001,Salesópolis,"16,688"
SP,35,45100,Salmourão,"5,152"
SP,35,45159,Saltinho,"7,818"
SP,35,45209,Salto,"114,171"
SP,35,45308,Salto de Pirapora,"43,574"
SP,35,45407,Salto Grande,"9,223"
SP,35,45506,Sandovalina,"4,076"
SP,35,45605,Santa Adélia,"15,178"
SP,35,45704,Santa Albertina,"5,971"
SP,35,45803,Santa Bárbara d'Oeste,"190,139"
SP,35,46009,Santa Branca,"14,534"
SP,35,46108,Santa Clara d'Oeste,"2,137"
SP,35,46207,Santa Cruz da Conceição,"4,332"
SP,35,46256,Santa Cruz da Esperança,"2,084"
SP,35,46306,Santa Cruz das Palmeiras,"32,749"
SP,35,46405,Santa Cruz do Rio Pardo,"46,633"
SP,35,46504,Santa Ernestina,"5,681"
SP,35,46603,Santa Fé do Sul,"31,348"
SP,35,46702,Santa Gertrudes,"24,737"
SP,35,46801,Santa Isabel,"54,926"
SP,35,46900,Santa Lúcia,"8,687"
SP,35,47007,Santa Maria da Serra,"5,902"
SP,35,47106,Santa Mercedes,"2,937"
SP,35,47502,Santa Rita do Passa Quatro,"27,502"
SP,35,47403,Santa Rita d'Oeste,"2,564"
SP,35,47601,Santa Rosa de Viterbo,"25,666"
SP,35,47650,Santa Salete,"1,523"
SP,35,47205,Santana da Ponte Pensa,"1,591"
SP,35,47304,Santana de Parnaíba,"126,574"
SP,35,47700,Santo Anastácio,"21,044"
SP,35,47809,Santo André,"710,210"
SP,35,47908,Santo Antônio da Alegria,"6,739"
SP,35,48005,Santo Antônio de Posse,"22,389"
SP,35,48054,Santo Antônio do Aracanguá,"8,169"
SP,35,48104,Santo Antônio do Jardim,"6,053"
SP,35,48203,Santo Antônio do Pinhal,"6,767"
SP,35,48302,Santo Expedito,"3,011"
SP,35,48401,Santópolis do Aguapeí,"4,611"
SP,35,48500,Santos,"433,966"
SP,35,48609,São Bento do Sapucaí,"10,864"
SP,35,48708,São Bernardo do Campo,"816,925"
SP,35,48807,São Caetano do Sul,"158,024"
SP,35,48906,São Carlos,"241,389"
SP,35,49003,São Francisco,"2,857"
SP,35,49102,São João da Boa Vista,"89,027"
SP,35,49201,São João das Duas Pontes,"2,612"
SP,35,49250,São João de Iracema,"1,885"
SP,35,49300,São João do Pau d'Alho,"2,141"
SP,35,49409,São Joaquim da Barra,"50,110"
SP,35,49508,São José da Bela Vista,"8,823"
SP,35,49607,São José do Barreiro,"4,185"
SP,35,49706,São José do Rio Pardo,"54,388"
SP,35,49805,São José do Rio Preto,"442,548"
SP,35,49904,São José dos Campos,"688,597"
SP,35,49953,São Lourenço da Serra,"15,177"
SP,35,50001,São Luís do Paraitinga,"10,731"
SP,35,50100,São Manuel,"40,367"
SP,35,50209,São Miguel Arcanjo,"32,769"
SP,35,50308,São Paulo,"11,967,825"
SP,35,50407,São Pedro,"34,284"
SP,35,50506,São Pedro do Turvo,"7,567"
SP,35,50605,São Roque,"86,515"
SP,35,50704,São Sebastião,"83,020"
SP,35,50803,São Sebastião da Grama,"12,355"
SP,35,50902,São Simão,"15,104"
SP,35,51009,São Vicente,"355,542"
SP,35,51108,Sarapuí,"9,836"
SP,35,51207,Sarutaiá,"3,694"
SP,35,51306,Sebastianópolis do Sul,"3,334"
SP,35,51405,Serra Azul,"13,216"
SP,35,51603,Serra Negra,"28,321"
SP,35,51504,Serrana,"42,784"
SP,35,51702,Sertãozinho,"120,152"
SP,35,51801,Sete Barras,"13,144"
SP,35,51900,Severínia,"16,806"
SP,35,52007,Silveiras,"6,158"
SP,35,52106,Socorro,"39,565"
SP,35,52205,Sorocaba,"644,919"
SP,35,52304,Sud Mennucci,"7,712"
SP,35,52403,Sumaré,"265,955"
SP,35,52551,Suzanápolis,"3,742"
SP,35,52502,Suzano,"285,280"
SP,35,52601,Tabapuã,"12,103"
SP,35,52700,Tabatinga,"15,881"
SP,35,52809,Taboão da Serra,"272,177"
SP,35,52908,Taciba,"6,110"
SP,35,53005,Taguaí,"12,586"
SP,35,53104,Taiaçu,"6,205"
SP,35,53203,Taiúva,"5,605"
SP,35,53302,Tambaú,"23,214"
SP,35,53401,Tanabi,"25,467"
SP,35,53500,Tapiraí,"8,047"
SP,35,53609,Tapiratiba,"13,076"
SP,35,53658,Taquaral,"2,819"
SP,35,53708,Taquaritinga,"56,587"
SP,35,53807,Taquarituba,"23,163"
SP,35,53856,Taquarivaí,"5,605"
SP,35,53906,Tarabai,"7,168"
SP,35,53955,Tarumã,"14,205"
SP,35,54003,Tatuí,"116,682"
SP,35,54102,Taubaté,"302,331"
SP,35,54201,Tejupá,"4,750"
SP,35,54300,Teodoro Sampaio,"22,675"
SP,35,54409,Terra Roxa,"9,101"
SP,35,54508,Tietê,"40,194"
SP,35,54607,Timburi,"2,699"
SP,35,54656,Torre de Pedra,"2,375"
SP,35,54706,Torrinha,"9,846"
SP,35,54755,Trabiju,"1,664"
SP,35,54805,Tremembé,"44,912"
SP,35,54904,Três Fronteiras,"5,719"
SP,35,54953,Tuiuti,"6,533"
SP,35,55000,Tupã,"65,651"
SP,35,55109,Tupi Paulista,"15,153"
SP,35,55208,Turiúba,"2,009"
SP,35,55307,Turmalina,"1,883"
SP,35,55356,Ubarana,"5,910"
SP,35,55406,Ubatuba,"86,392"
SP,35,55505,Ubirajara,"4,687"
SP,35,55604,Uchoa,"9,968"
SP,35,55703,União Paulista,"1,754"
SP,35,55802,Urânia,"9,135"
SP,35,55901,Uru,"1,229"
SP,35,56008,Urupês,"13,504"
SP,35,56107,Valentim Gentil,"12,416"
SP,35,56206,Valinhos,"120,258"
SP,35,56305,Valparaíso,"24,993"
SP,35,56354,Vargem,"9,854"
SP,35,56404,Vargem Grande do Sul,"41,807"
SP,35,56453,Vargem Grande Paulista,"48,720"
SP,35,56503,Várzea Paulista,"116,601"
SP,35,56602,Vera Cruz,"10,997"
SP,35,56701,Vinhedo,"72,550"
SP,35,56800,Viradouro,"18,428"
SP,35,56909,Vista Alegre do Alto,"8,002"
SP,35,56958,Vitória Brasil,"1,821"
SP,35,57006,Votorantim,"117,794"
SP,35,57105,Votuporanga,"91,278"
SP,35,57154,Zacarias,"2,574"
PR,41,00103,Abatiá,"7,823"
PR,41,00202,Adrianópolis,"6,333"
PR,41,00301,Agudos do Sul,"8,983"
PR,41,00400,Almirante Tamandaré,"112,870"
PR,41,00459,Altamira do Paraná,"3,341"
PR,41,28625,Alto Paraíso,"3,077"
PR,41,00608,Alto Paraná,"14,518"
PR,41,00707,Alto Piquiri,"10,285"
PR,41,00509,Altônia,"21,744"
PR,41,00806,Alvorada do Sul,"11,057"
PR,41,00905,Amaporã,"5,953"
PR,41,01002,Ampére,"18,591"
PR,41,01051,Anahy,"2,915"
PR,41,01101,Andirá,"20,876"
PR,41,01150,Ângulo,"2,964"
PR,41,01200,Antonina,"19,416"
PR,41,01309,Antônio Olinto,"7,578"
PR,41,01408,Apucarana,"130,430"
PR,41,01507,Arapongas,"115,412"
PR,41,01606,Arapoti,"27,547"
PR,41,01655,Arapuã,"3,426"
PR,41,01705,Araruna,"14,014"
PR,41,01804,Araucária,"133,428"
PR,41,01853,Ariranha do Ivaí,"2,359"
PR,41,01903,Assaí,"16,212"
PR,41,02000,Assis Chateaubriand,"34,027"
PR,41,02109,Astorga,"25,976"
PR,41,02208,Atalaia,"4,004"
PR,41,02307,Balsa Nova,"12,337"
PR,41,02406,Bandeirantes,"32,639"
PR,41,02505,Barbosa Ferraz,"12,487"
PR,41,02703,Barra do Jacaré,"2,821"
PR,41,02604,Barracão,"10,231"
PR,41,02752,Bela Vista da Caroba,"3,848"
PR,41,02802,Bela Vista do Paraíso,"15,612"
PR,41,02901,Bituruna,"16,480"
PR,41,03008,Boa Esperança,"4,478"
PR,41,03024,Boa Esperança do Iguaçu,"2,716"
PR,41,03040,Boa Ventura de São Roque,"6,683"
PR,41,03057,Boa Vista da Aparecida,"7,968"
PR,41,03107,Bocaiúva do Sul,"12,159"
PR,41,03156,Bom Jesus do Sul,"3,777"
PR,41,03206,Bom Sucesso,"6,944"
PR,41,03222,Bom Sucesso do Sul,"3,365"
PR,41,03305,Borrazópolis,"7,497"
PR,41,03354,Braganey,"5,742"
PR,41,03370,Brasilândia do Sul,"3,037"
PR,41,03404,Cafeara,"2,873"
PR,41,03453,Cafelândia,"16,611"
PR,41,03479,Cafezal do Sul,"4,288"
PR,41,03503,Califórnia,"8,505"
PR,41,03602,Cambará,"25,170"
PR,41,03701,Cambé,"103,822"
PR,41,03800,Cambira,"7,708"
PR,41,03909,Campina da Lagoa,"15,247"
PR,41,03958,Campina do Simão,"4,096"
PR,41,04006,Campina Grande do Sul,"41,821"
PR,41,04055,Campo Bonito,"4,259"
PR,41,04105,Campo do Tenente,"7,693"
PR,41,04204,Campo Largo,"124,098"
PR,41,04253,Campo Magro,"27,517"
PR,41,04303,Campo Mourão,"92,930"
PR,41,04402,Cândido de Abreu,"16,339"
PR,41,04428,Candói,"15,822"
PR,41,04451,Cantagalo,"13,452"
PR,41,04501,Capanema,"19,275"
PR,41,04600,Capitão Leônidas Marques,"15,724"
PR,41,04659,Carambeí,"21,590"
PR,41,04709,Carlópolis,"14,337"
PR,41,04808,Cascavel,"312,778"
PR,41,04907,Castro,"70,810"
PR,41,05003,Catanduvas,"10,459"
PR,41,05102,Centenário do Sul,"11,312"
PR,41,05201,Cerro Azul,"17,755"
PR,41,05300,Céu Azul,"11,649"
PR,41,05409,Chopinzinho,"19,992"
PR,41,05508,Cianorte,"77,515"
PR,41,05607,Cidade Gaúcha,"12,069"
PR,41,05706,Clevelândia,"17,373"
PR,41,05805,Colombo,"232,432"
PR,41,05904,Colorado,"23,678"
PR,41,06001,Congonhinhas,"8,736"
PR,41,06100,Conselheiro Mairinck,"3,831"
PR,41,06209,Contenda,"17,525"
PR,41,06308,Corbélia,"17,076"
PR,41,06407,Cornélio Procópio,"48,551"
PR,41,06456,Coronel Domingos Soares,"7,580"
PR,41,06506,Coronel Vivida,"21,846"
PR,41,06555,Corumbataí do Sul,"3,749"
PR,41,06803,Cruz Machado,"18,807"
PR,41,06571,Cruzeiro do Iguaçu,"4,376"
PR,41,06605,Cruzeiro do Oeste,"21,190"
PR,41,06704,Cruzeiro do Sul,"4,637"
PR,41,06852,Cruzmaltina,"3,147"
PR,41,06902,Curitiba,"1,879,355"
PR,41,07009,Curiúva,"14,817"
PR,41,07108,Diamante do Norte,"5,463"
PR,41,07124,Diamante do Sul,"3,568"
PR,41,07157,Diamante D'Oeste,"5,259"
PR,41,07207,Dois Vizinhos,"39,138"
PR,41,07256,Douradina,"8,228"
PR,41,07306,Doutor Camargo,"6,047"
PR,41,28633,Doutor Ulysses,"5,808"
PR,41,07405,Enéas Marques,"6,195"
PR,41,07504,Engenheiro Beltrão,"14,307"
PR,41,07538,Entre Rios do Oeste,"4,306"
PR,41,07520,Esperança Nova,"1,898"
PR,41,07546,Espigão Alto do Iguaçu,"4,542"
PR,41,07553,Farol,"3,388"
PR,41,07603,Faxinal,"17,160"
PR,41,07652,Fazenda Rio Grande,"92,204"
PR,41,07702,Fênix,"4,908"
PR,41,07736,Fernandes Pinheiro,"5,954"
PR,41,07751,Figueira,"8,268"
PR,41,07850,Flor da Serra do Sul,"4,802"
PR,41,07801,Floraí,"5,126"
PR,41,07900,Floresta,"6,467"
PR,41,08007,Florestópolis,"11,205"
PR,41,08106,Flórida,"2,674"
PR,41,08205,Formosa do Oeste,"7,296"
PR,41,08304,Foz do Iguaçu,"263,782"
PR,41,08452,Foz do Jordão,"5,210"
PR,41,08320,Francisco Alves,"6,415"
PR,41,08403,Francisco Beltrão,"86,499"
PR,41,08502,General Carneiro,"14,039"
PR,41,08551,Godoy Moreira,"3,245"
PR,41,08601,Goioerê,"29,702"
PR,41,08650,Goioxim,"7,517"
PR,41,08700,Grandes Rios,"6,337"
PR,41,08809,Guaíra,"32,591"
PR,41,08908,Guairaçá,"6,531"
PR,41,08957,Guamiranga,"8,484"
PR,41,09005,Guapirama,"3,950"
PR,41,09104,Guaporema,"2,290"
PR,41,09203,Guaraci,"5,434"
PR,41,09302,Guaraniaçu,"13,998"
PR,41,09401,Guarapuava,"178,126"
PR,41,09500,Guaraqueçaba,"7,966"
PR,41,09609,Guaratuba,"35,182"
PR,41,09658,Honório Serpa,"5,769"
PR,41,09708,Ibaiti,"30,678"
PR,41,09757,Ibema,"6,352"
PR,41,09807,Ibiporã,"52,330"
PR,41,09906,Icaraíma,"8,641"
PR,41,10003,Iguaraçu,"4,275"
PR,41,10052,Iguatu,"2,302"
PR,41,10078,Imbaú,"12,400"
PR,41,10102,Imbituva,"31,055"
PR,41,10201,Inácio Martins,"11,307"
PR,41,10300,Inajá,"3,119"
PR,41,10409,Indianópolis,"4,481"
PR,41,10508,Ipiranga,"14,978"
PR,41,10607,Iporã,"14,887"
PR,41,10656,Iracema do Oeste,"2,512"
PR,41,10706,Irati,"59,708"
PR,41,10805,Iretama,"10,689"
PR,41,10904,Itaguajé,"4,639"
PR,41,10953,Itaipulândia,"10,236"
PR,41,11001,Itambaracá,"6,852"
PR,41,11100,Itambé,"6,192"
PR,41,11209,Itapejara d'Oeste,"11,454"
PR,41,11258,Itaperuçu,"26,755"
PR,41,11308,Itaúna do Sul,"3,349"
PR,41,11407,Ivaí,"13,628"
PR,41,11506,Ivaiporã,"32,710"
PR,41,11555,Ivaté,"8,013"
PR,41,11605,Ivatuba,"3,201"
PR,41,11704,Jaboti,"5,197"
PR,41,11803,Jacarezinho,"40,243"
PR,41,11902,Jaguapitã,"13,174"
PR,41,12009,Jaguariaíva,"34,468"
PR,41,12108,Jandaia do Sul,"21,203"
PR,41,12207,Janiópolis,"6,114"
PR,41,12306,Japira,"5,071"
PR,41,12405,Japurá,"9,167"
PR,41,12504,Jardim Alegre,"12,191"
PR,41,12603,Jardim Olinda,"1,409"
PR,41,12702,Jataizinho,"12,504"
PR,41,12751,Jesuítas,"8,964"
PR,41,12801,Joaquim Távora,"11,544"
PR,41,12900,Jundiaí do Sul,"3,456"
PR,41,12959,Juranda,"7,697"
PR,41,13007,Jussara,"6,963"
PR,41,13106,Kaloré,"4,438"
PR,41,13205,Lapa,"47,557"
PR,41,13254,Laranjal,"6,292"
PR,41,13304,Laranjeiras do Sul,"32,133"
PR,41,13403,Leópolis,"4,165"
PR,41,13429,Lidianópolis,"3,774"
PR,41,13452,Lindoeste,"5,187"
PR,41,13502,Loanda,"22,603"
PR,41,13601,Lobato,"4,690"
PR,41,13700,Londrina,"548,249"
PR,41,13734,Luiziana,"7,471"
PR,41,13759,Lunardelli,"5,127"
PR,41,13809,Lupionópolis,"4,859"
PR,41,13908,Mallet,"13,567"
PR,41,14005,Mamborê,"13,943"
PR,41,14104,Mandaguaçu,"21,672"
PR,41,14203,Mandaguari,"34,289"
PR,41,14302,Mandirituba,"24,905"
PR,41,14351,Manfrinópolis,"2,954"
PR,41,14401,Mangueirinha,"17,334"
